about	r	accurately	OntoWiktionaryEN_antonym-AUTO
about	r	accurately	OntoWiktionaryEN_related
about	r	adequately	OntoWiktionaryEN_related
about	r	agreeably	OntoWiktionaryEN_related
about	r	approximately	OntoWiktionaryEN_synonym-AUTO
about	r	brute	OntoWiktionaryEN_related
about	r	capably	OntoWiktionaryEN_related
about	r	carefully	OntoWiktionaryEN_related
about	r	closely	OntoWiktionaryEN_antonym-AUTO
about	r	closely	OntoWiktionaryEN_related
about	r	coarse	OntoWiktionaryEN_related
about	r	competently	OntoWiktionaryEN_related
about	r	conscientiously	OntoWiktionaryEN_related
about	r	crude	OntoWiktionaryEN_related
about	r	efficaciously	OntoWiktionaryEN_related
about	r	efficiently	OntoWiktionaryEN_related
about	r	esteemed	OntoWiktionaryEN_related
about	r	exactly	OntoWiktionaryEN_related
about	r	favorably	OntoWiktionaryEN_related
about	r	gross	OntoWiktionaryEN_related
about	r	hash	OntoWiktionaryEN_related
about	r	impolite	OntoWiktionaryEN_related
about	r	jagged	OntoWiktionaryEN_related
about	r	meticulously	OntoWiktionaryEN_related
about	r	on the button	OntoWiktionaryEN_related
about	r	on the dot	OntoWiktionaryEN_related
about	r	on the money	OntoWiktionaryEN_related
about	r	on the nose	OntoWiktionaryEN_related
about	r	precisely	OntoWiktionaryEN_antonym-AUTO
about	r	precisely	OntoWiktionaryEN_related
about	r	primly	OntoWiktionaryEN_related
about	r	proficiently	OntoWiktionaryEN_related
about	r	properly	OntoWiktionaryEN_antonym-AUTO
about	r	properly	OntoWiktionaryEN_related
about	r	rough	OntoWiktionaryEN_related
about	r	rude	OntoWiktionaryEN_related
about	r	satisfactorily	OntoWiktionaryEN_related
about	r	satisfyingly	OntoWiktionaryEN_related
about	r	scrupulously	OntoWiktionaryEN_related
about	r	sharp	OntoWiktionaryEN_related
about	r	some	OntoWiktionaryEN_synonym-AUTO
about	r	sort of	OntoWiktionaryEN_synonym-AUTO
about	r	strictly	OntoWiktionaryEN_antonym-AUTO
about	r	strictly	OntoWiktionaryEN_related
about	r	successfully	OntoWiktionaryEN_related
about	r	truly	OntoWiktionaryEN_antonym-AUTO
about	r	truly	OntoWiktionaryEN_related
about	r	virtually	OntoWiktionaryEN_synonym-AUTO
account	n	abruptly	OntoWiktionaryEN_related
account	n	accountableness	OntoWiktionaryEN_related
account	n	accountably	OntoWiktionaryEN_related
account	n	accounting	OntoWiktionaryEN_synonym
account	n	affirmation	OntoWiktionaryEN_antonym-AUTO
account	n	affirmation	OntoWiktionaryEN_related
account	n	aloofly	OntoWiktionaryEN_related
account	n	annals	OntoWiktionaryEN_hyponym-AUTO
account	n	annals	OntoWiktionaryEN_subsumes
account	n	annotation	OntoWiktionaryEN_antonym-AUTO
account	n	annotation	OntoWiktionaryEN_related
account	n	apparently	OntoWiktionaryEN_related
account	n	arguably	OntoWiktionaryEN_related
account	n	arrogantly	OntoWiktionaryEN_related
account	n	assertion	OntoWiktionaryEN_antonym-AUTO
account	n	assertion	OntoWiktionaryEN_related
account	n	at first blush	OntoWiktionaryEN_related
account	n	autocratically	OntoWiktionaryEN_related
account	n	averment	OntoWiktionaryEN_antonym-AUTO
account	n	averment	OntoWiktionaryEN_related
account	n	balance	OntoWiktionaryEN_synonym-AUTO
account	n	bank account	OntoWiktionaryEN_hyponym-AUTO
account	n	bank account	OntoWiktionaryEN_subsumes
account	n	bank account	OntoWiktionaryEN_synonym-AUTO
account	n	bluntly	OntoWiktionaryEN_related
account	n	brusquely	OntoWiktionaryEN_related
account	n	bulletin	OntoWiktionaryEN_synonym-AUTO
