Abbuchung	n	Unterrichtung	germanet_hypernym_t
Abbuchung	n	Geheiß	germanet_hypernym_t
Abbuchung	n	Beziehung	germanet_hypernym_t
Abbuchung	n	Zahlungsverkehr	Wortschatz_Dornseiff
Abbuchung	n	Prozeß	germanet_hypernym_t
Abbuchung	n	Qualität	germanet_hypernym_t
Abbuchung	n	Lastschriftverfahren	Wortschatz_Dornseiff
Abbuchung	n	Einzugsermächtigung	Wortschatz_Dornseiff
Abbuchung	n	Barauszahlung	Wortschatz_Dornseiff
Abbuchung	n	Macht	germanet_hypernym_t
Abbuchung	n	Geldbetrag	germanet_hypernym
Abbuchung	n	Menge	germanet_hypernym_t
Abbuchung	n	Senden	germanet_hypernym_t
Abbuchung	n	Einheit	germanet_hypernym_t
Abbuchung	n	Besitz	germanet_hypernym_t
Abbuchung	n	Beschaffenheit	germanet_hypernym_t
Abbuchung	n	Summe	germanet_hypernym
Abbuchung	n	Gebot	germanet_hypernym_t
Abbuchung	n	Anweisung	germanet_hypernym_t
Abbuchung	n	Überweisungsauftrag	Wortschatz_Dornseiff
Abbuchung	n	Forderung	germanet_hypernym_t
Abbuchung	n	Prozess	germanet_hypernym_t
Abbuchung	n	Bareinzahlung	Wortschatz_Dornseiff
Abbuchung	n	Wertgegenstand	germanet_hypernym_t
Abbuchung	n	Ereignis	germanet_hypernym_t
Abbuchung	n	Power	germanet_hypernym_t
Abbuchung	n	Lastschrift	Wortschatz_Dornseiff
Abbuchung	n	Kraft	germanet_hypernym_t
Abbuchung	n	Freistellungsauftrag	Wortschatz_Dornseiff
Abbuchung	n	Weisung	germanet_hypernym_t
Abbuchung	n	Auftrag	germanet_hypernym_t
Abbuchung	n	Übermittlung	germanet_hypernym_t
Abbuchung	n	Mächtigkeit	germanet_hypernym_t
Abbuchung	n	Währung	germanet_hypernym_t
Abbuchung	n	Spezifikum	germanet_hypernym_t
Abbuchung	n	Aufforderung	germanet_hypernym_t
Abbuchung	n	Information	germanet_hypernym_t
Abbuchung	n	Herrschaft	germanet_hypernym_t
Abbuchung	n	Kommunikationseinheit	germanet_hypernym_t
Abbuchung	n	Wertsache	germanet_hypernym_t
Abbuchung	n	Attribut	germanet_hypernym_t
Abbuchung	n	Kontrolle	germanet_hypernym_t
Abbuchung	n	Geld	germanet_hypernym_t
Abbuchung	n	Befehl	germanet_hypernym_t
Abbuchung	n	Dominanz	germanet_hypernym_t
Abbuchung	n	Merkmal	germanet_hypernym_t
Abbuchung	n	Wert	germanet_hypernym_t
Abbuchung	n	Betrag	germanet_hypernym;germanet_hypernym_t
Abbuchung	n	Eigenschaft	germanet_hypernym_t
Abbuchung	n	Mitteilung	germanet_hypernym_t
Abbuchung	n	Bankeinzug	Wortschatz_Dornseiff
Abbuchung	n	Verhältnis	germanet_hypernym_t
Abbuchung	n	Info	germanet_hypernym_t
Abbuchung	n	Feature	germanet_hypernym_t
Abbuchung	n	Überweisungsformular	Wortschatz_Dornseiff
Abbuchung	n	Buchung	germanet_hypernym
Abbuchung	n	Einzahlung	Wortschatz_Dornseiff
Abbuchung	n	Finanzmittel	germanet_hypernym_t
Abbuchung	n	Überweisungsträger	Wortschatz_Dornseiff
Abbuchung	n	Zahlungsmittel	germanet_hypernym_t
Abbuchung	n	Zinszahlung	Wortschatz_Dornseiff
Abbuchung	n	Entität	germanet_hypernym_t
Abbuchung	n	Geldsumme	germanet_hypernym
Abbuchung	n	Zustand	germanet_hypernym_t
Abbuchung	n	Übersendung	germanet_hypernym_t
