Abbuchung	n	Unterrichtung	germanet_hypernym_7
Abbuchung	n	Geheiß	germanet_hypernym_5
Abbuchung	n	Beziehung	germanet_hypernym_8
Abbuchung	n	Zahlungsverkehr	Wortschatz_Dornseiff
Abbuchung	n	Prozeß	germanet_hypernym_9
Abbuchung	n	Qualität	germanet_hypernym_9
Abbuchung	n	Lastschriftverfahren	Wortschatz_Dornseiff
Abbuchung	n	Einzugsermächtigung	Wortschatz_Dornseiff
Abbuchung	n	Barauszahlung	Wortschatz_Dornseiff
Abbuchung	n	Macht	germanet_hypernym_7
Abbuchung	n	Geldbetrag	germanet_hypernym_1
Abbuchung	n	Menge	germanet_hypernym_5
Abbuchung	n	Senden	germanet_hypernym_8
Abbuchung	n	Einheit	germanet_hypernym_10
Abbuchung	n	Besitz	germanet_hypernym_5
Abbuchung	n	Beschaffenheit	germanet_hypernym_9
Abbuchung	n	Summe	germanet_hypernym_1
Abbuchung	n	Gebot	germanet_hypernym_5
Abbuchung	n	Anweisung	germanet_hypernym_3
Abbuchung	n	Überweisungsauftrag	Wortschatz_Dornseiff
Abbuchung	n	Forderung	germanet_hypernym_3
Abbuchung	n	Prozess	germanet_hypernym_9
Abbuchung	n	Bareinzahlung	Wortschatz_Dornseiff
Abbuchung	n	Wertgegenstand	germanet_hypernym_4
Abbuchung	n	Ereignis	germanet_hypernym_10
Abbuchung	n	Power	germanet_hypernym_7
Abbuchung	n	Lastschrift	Wortschatz_Dornseiff
Abbuchung	n	Kraft	germanet_hypernym_7
Abbuchung	n	Freistellungsauftrag	Wortschatz_Dornseiff
Abbuchung	n	Weisung	germanet_hypernym_3
Abbuchung	n	Auftrag	germanet_hypernym_2
Abbuchung	n	Übermittlung	germanet_hypernym_8
Abbuchung	n	Mächtigkeit	germanet_hypernym_7
Abbuchung	n	Währung	germanet_hypernym_2
Abbuchung	n	Spezifikum	germanet_hypernym_10
Abbuchung	n	Aufforderung	germanet_hypernym_6
Abbuchung	n	Information	germanet_hypernym_8
Abbuchung	n	Herrschaft	germanet_hypernym_6
Abbuchung	n	Kommunikationseinheit	germanet_hypernym_9
Abbuchung	n	Wertsache	germanet_hypernym_4
Abbuchung	n	Attribut	germanet_hypernym_10
Abbuchung	n	Kontrolle	germanet_hypernym_6
Abbuchung	n	Geld	germanet_hypernym_2
Abbuchung	n	Befehl	germanet_hypernym_4
Abbuchung	n	Dominanz	germanet_hypernym_6
Abbuchung	n	Merkmal	germanet_hypernym_10
Abbuchung	n	Wert	germanet_hypernym_4
Abbuchung	n	Betrag	germanet_hypernym_1;germanet_hypernym_2
Abbuchung	n	Eigenschaft	germanet_hypernym_10
Abbuchung	n	Mitteilung	germanet_hypernym_7
Abbuchung	n	Bankeinzug	Wortschatz_Dornseiff
Abbuchung	n	Verhältnis	germanet_hypernym_8
Abbuchung	n	Info	germanet_hypernym_8
Abbuchung	n	Feature	germanet_hypernym_10
Abbuchung	n	Überweisungsformular	Wortschatz_Dornseiff
Abbuchung	n	Buchung	germanet_hypernym_1
Abbuchung	n	Einzahlung	Wortschatz_Dornseiff
Abbuchung	n	Finanzmittel	germanet_hypernym_3
Abbuchung	n	Überweisungsträger	Wortschatz_Dornseiff
Abbuchung	n	Zahlungsmittel	germanet_hypernym_3
Abbuchung	n	Zinszahlung	Wortschatz_Dornseiff
Abbuchung	n	Entität	germanet_hypernym_12
Abbuchung	n	Geldsumme	germanet_hypernym_1
Abbuchung	n	Zustand	germanet_hypernym_9;germanet_hypernym_12
Abbuchung	n	Übersendung	germanet_hypernym_8
Abbuchung	n	Situation	germanet_hypernym_11
Abbuchung	n	Anordnung	germanet_hypernym_3
Abbuchung	n	Geldeingang	Wortschatz_Dornseiff
Abbuchung	n	Relation	germanet_hypernym_8
Antrag	n	einen Antrag machen	Wortschatz_other_Teilwort_von
Antrag	n	Bitte	duden_synonym;woxikon_sense7;woxikon_sense10;Wortschatz_Dornseiff;woxikon_sense1;Wortschatz_other_see_also;woxikon_synonym;woxikon_sense8
Antrag	n	Sammelantrag	germanet_hyponym_1
Antrag	n	Anzeige	woxikon_synonym;woxikon_sense9;woxikon_sense11
Antrag	n	Abwahlantrag	Wortschatz_other_Unterbegriffe
Antrag	n	Sonderantrag	Wortschatz_other_falls_positiv_bewertet
Antrag	n	Herausgabe	germanet_hypernym_4
Antrag	n	Entschließungsantrag	germanet_hyponym_1;Wortschatz_other_Unterbegriffe
Antrag	n	Ausschreibung	woxikon_synonym;woxikon_sense9;woxikon_sense11;Wortschatz_Dornseiff
Antrag	n	Beschwörung	Wortschatz_Dornseiff
Antrag	n	Mitgliedsantrag	Wortschatz_other_Unterbegriffe
Antrag	n	Verständigungsmittel	germanet_hypernym_4
Antrag	n	Gegenstand	germanet_hypernym_6
Antrag	n	Einladung	woxikon_synonym;woxikon_sense9;woxikon_sense11;Wortschatz_Dornseiff
Antrag	n	Kommunikationseinheit	germanet_hypernym_4;germanet_hypernym_5
Antrag	n	Gnadengesuch	germanet_hyponym_2
Antrag	n	Antrag auf Vertagung	Wortschatz_other_Teilwort_von
Antrag	n	Förderantrag	Wortschatz_other_Unterbegriffe
Antrag	n	Anstalten	Wortschatz_Dornseiff
Antrag	n	Offert	woxikon_synonym;woxikon_sense9;woxikon_sense11
Antrag	n	Grünen-Antrag	Wortschatz_other_Unterbegriffe
Antrag	n	Ausweg	woxikon_synonym;woxikon_sense13
Antrag	n	Befangenheitsantrag	Wortschatz_other_Unterbegriffe
Antrag	n	Haftantrag	Wortschatz_other_Unterbegriffe
Antrag	n	Entwurf	duden_synonym;woxikon_synonym;woxikon_sense2;Wortschatz_Dornseiff
Antrag	n	Ultimatum	Wortschatz_Dornseiff
Antrag	n	Begnadigungsgesuch	germanet_hyponym_2
Antrag	n	RWE-Antrag	Wortschatz_other_Unterbegriffe
Antrag	n	Eigenantrag	Wortschatz_other_Unterbegriffe
Antrag	n	Kreditantrag	germanet_hyponym_1;Wortschatz_other_Unterbegriffe
Antrag	n	Flehen	Wortschatz_Dornseiff
Antrag	n	Hilfe	germanet_hypernym_5
Antrag	n	Initiativantrag	woxikon_synonym;woxikon_sense2;Wortschatz_other_Unterbegriffe
Antrag	n	Löschantrag	germanet_hyponym_1
Antrag	n	Beweisantrag	germanet_hyponym_1;Wortschatz_other_Unterbegriffe
Antrag	n	Anerbieten	woxikon_synonym;woxikon_sense9;woxikon_sense11;Wortschatz_Dornseiff
Antrag	n	Ansinnen	woxikon_synonym;woxikon_sense13;Wortschatz_Dornseiff
Antrag	n	Wink	woxikon_synonym;woxikon_sense13
Antrag	n	Offerte	woxikon_sense13;Wortschatz_is_synonym_of;woxikon_sense2;Wortschatz_Dornseiff;woxikon_synonym;woxikon_sense9;woxikon_sense11
Antrag	n	Gebet	woxikon_synonym;woxikon_sense5;Wortschatz_Dornseiff
